price,built_at,year,dong,apart,month,date,area,floor,latitude,longitude
"75,500",1998,2020,아현동,서서울삼성,9,15,48.92,12,37.5564246,126.9591383
"146,000",2014,2020,아현동,마포래미안푸르지오2단지,9,15,59.9796,13,37.5564549,126.9552954
"77,000",1970,2020,아현동,예미원,9,16,84.98,7,37.5546199,126.9579579
"202,000",2014,2020,아현동,마포래미안푸르지오4단지,10,9,114.2802,27,37.5564549,126.9552954
"150,000",2017,2020,아현동,아현아이파크,10,13,111.1083,16,37.5554531,126.9584655
"150,000",2017,2020,아현동,아현아이파크,10,13,111.1083,16,37.5554531,126.9584655
"167,000",2014,2020,아현동,마포래미안푸르지오4단지,10,17,84.3884,6,37.5564549,126.9552954
"150,000",2017,2020,아현동,아현아이파크,10,17,84.9668,8,37.5554531,126.9584655
"142,500",2014,2020,아현동,마포래미안푸르지오4단지,10,19,59.9656,4,37.5564549,126.9552954
"158,000",2014,2020,아현동,마포래미안푸르지오3단지,10,20,84.5978,12,37.5564549,126.9552954
"148,000",2014,2020,아현동,마포래미안푸르지오2단지,10,23,59.9656,5,37.5564549,126.9552954
"80,000",1972,2020,아현동,혜성,10,24,80.66,12,37.5526194,126.9557221
"145,000",2014,2020,아현동,마포래미안푸르지오1단지,10,24,59.9452,10,37.5564549,126.9552954
"165,000",2014,2020,아현동,마포래미안푸르지오1단지,11,1,84.8919,8,37.5564549,126.9552954
"174,000",2014,2020,아현동,마포래미안푸르지오2단지,11,5,84.5978,3,37.5564549,126.9552954
"151,500",2017,2020,아현동,아현아이파크,11,6,84.9668,3,37.5554531,126.9584655
"195,000",2014,2020,아현동,마포래미안푸르지오2단지,11,7,114.2802,2,37.5564549,126.9552954
"145,000",2014,2020,아현동,마포래미안푸르지오3단지,11,7,59.9236,12,37.5564549,126.9552954
"166,500",2014,2020,아현동,마포래미안푸르지오2단지,11,8,84.5978,11,37.5564549,126.9552954
"165,500",2014,2020,아현동,마포래미안푸르지오2단지,11,13,84.5978,6,37.5564549,126.9552954
"146,500",2014,2020,아현동,마포래미안푸르지오4단지,11,15,59.9656,15,37.5564549,126.9552954
"175,000",2014,2020,아현동,마포래미안푸르지오4단지,11,15,84.3884,21,37.5564549,126.9552954
"128,000",2008,2020,아현동,마포트라팰리스2차,11,19,104.89,9,37.5522028,126.9554999
"170,000",2014,2020,아현동,마포래미안푸르지오2단지,12,3,84.8919,13,37.5564549,126.9552954
"149,000",2014,2020,아현동,마포래미안푸르지오4단지,12,3,59.9656,10,37.5564549,126.9552954
"140,500",2014,2020,아현동,마포래미안푸르지오1단지,12,5,59.9796,1,37.5564549,126.9552954
"146,000",2014,2020,아현동,마포래미안푸르지오1단지,12,6,59.9452,9,37.5564549,126.9552954
"145,000",2014,2020,아현동,마포래미안푸르지오1단지,12,8,59.9656,12,37.5564549,126.9552954
"210,000",2014,2020,아현동,마포래미안푸르지오2단지,12,10,114.2802,23,37.5564549,126.9552954
"63,000",1970,2020,아현동,예미원,12,11,66.72,4,37.5546199,126.9579579
"182,000",2014,2020,아현동,마포래미안푸르지오2단지,12,11,84.5978,7,37.5564549,126.9552954
"200,000",2014,2020,아현동,마포래미안푸르지오2단지,12,12,114.7267,12,37.5564549,126.9552954
"171,000",2014,2020,아현동,마포래미안푸르지오4단지,12,12,84.5978,11,37.5564549,126.9552954
"149,900",2014,2021,아현동,마포래미안푸르지오3단지,1,2,59.9452,12,37.5564549,126.9552954
"151,000",2017,2021,아현동,아현아이파크,1,4,84.9668,19,37.5554531,126.9584655
"169,000",2017,2021,아현동,아현아이파크,1,6,111.1083,2,37.5554531,126.9584655
"165,000",2014,2021,아현동,마포래미안푸르지오4단지,1,7,59.905,1,37.5564549,126.9552954
"188,000",2014,2021,아현동,마포래미안푸르지오4단지,1,9,84.3884,8,37.5564549,126.9552954
"159,000",2014,2021,아현동,마포래미안푸르지오1단지,1,14,84.5978,1,37.5564549,126.9552954
"129,000",2017,2021,아현동,아현아이파크,1,14,59.9718,15,37.5554531,126.9584655
"175,000",2014,2021,아현동,마포래미안푸르지오2단지,1,16,84.5978,14,37.5564549,126.9552954
"185,000",2014,2021,아현동,마포래미안푸르지오4단지,1,16,84.3884,3,37.5564549,126.9552954
"175,000",2014,2021,아현동,마포래미안푸르지오4단지,1,16,84.5978,16,37.5564549,126.9552954
"150,000",2014,2021,아현동,마포래미안푸르지오1단지,2,1,59.9236,10,37.5564549,126.9552954
"90,000",1972,2021,아현동,혜성,2,3,84.59,8,37.5526194,126.9557221
"185,000",2014,2021,아현동,마포래미안푸르지오1단지,2,3,84.8919,21,37.5564549,126.9552954
"204,500",2014,2021,아현동,마포래미안푸르지오4단지,2,6,114.588,9,37.5564549,126.9552954
"149,000",2017,2021,아현동,아현아이파크,2,7,84.9668,6,37.5554531,126.9584655
"52,500",2016,2021,아현동,애오개아이파크,2,8,30.01,9,37.5536457,126.9558503
"110,000",2008,2021,아현동,마포트라팰리스2차,2,25,99.56,16,37.5522028,126.9554999
"157,000",2017,2021,아현동,아현아이파크,2,26,84.9668,22,37.5554531,126.9584655
"145,000",1999,2021,공덕동,공덕1삼성래미안,2,6,84.94,14,37.5511752,126.9597217
"140,700",1999,2021,공덕동,공덕1삼성래미안,2,8,84.94,1,37.5511752,126.9597217
"184,500",2014,2021,아현동,마포래미안푸르지오1단지,3,6,84.8919,7,37.5564549,126.9552954
"146,300",2014,2021,아현동,마포래미안푸르지오3단지,3,11,59.9236,4,37.5564549,126.9552954
"149,500",2014,2021,아현동,마포래미안푸르지오2단지,3,20,59.9796,2,37.5564549,126.9552954
"190,000",2014,2021,아현동,마포래미안푸르지오3단지,3,20,84.9603,1,37.5564549,126.9552954
"158,000",2014,2021,아현동,마포래미안푸르지오4단지,3,25,59.9656,6,37.5564549,126.9552954
"53,700",2016,2021,아현동,애오개아이파크,3,25,30.01,9,37.5536457,126.9558503
"149,000",2014,2021,아현동,마포래미안푸르지오2단지,3,26,59.9236,7,37.5564549,126.9552954
"53,500",2016,2021,아현동,애오개아이파크,3,27,30.01,5,37.5536457,126.9558503
"184,800",2014,2021,아현동,마포래미안푸르지오2단지,3,30,84.3884,15,37.5564549,126.9552954
"148,500",1999,2021,공덕동,공덕1삼성래미안,3,13,84.94,8,37.5511752,126.9597217
"142,000",2014,2021,아현동,마포래미안푸르지오4단지,4,9,59.9656,2,37.5564549,126.9552954
"96,000",1972,2021,아현동,혜성,4,10,98.88,9,37.5526194,126.9557221
"171,500",2014,2021,아현동,마포래미안푸르지오4단지,4,10,84.5978,9,37.5564549,126.9552954
"158,000",2014,2021,아현동,마포래미안푸르지오1단지,4,17,59.9796,11,37.5564549,126.9552954
"51,000",2016,2021,아현동,애오개아이파크,4,17,30.01,11,37.5536457,126.9558503
"183,000",2014,2021,아현동,마포래미안푸르지오1단지,4,19,84.8919,15,37.5564549,126.9552954
"169,000",2014,2021,아현동,마포래미안푸르지오3단지,4,21,84.5978,11,37.5564549,126.9552954
"168,000",2017,2021,아현동,아현아이파크,4,22,84.9668,9,37.5554531,126.9584655
"128,000",2008,2021,아현동,마포트라팰리스2차,4,24,84.93,22,37.5522028,126.9554999
"170,000",2014,2021,아현동,마포래미안푸르지오3단지,4,24,84.8919,16,37.5564549,126.9552954
"158,000",2014,2021,아현동,마포래미안푸르지오4단지,5,3,59.9452,12,37.5564549,126.9552954
"116,000",1989,2021,공덕동,공덕현대,5,1,84.61,15,37.5483143,126.950195
"143,000",2011,2021,공덕동,래미안공덕5차,5,3,59.959,13,37.5502308,126.9527502
"171,000",2015,2021,공덕동,공덕파크자이,5,5,84.996,10,37.5445789,126.9484447
"138,000",2004,2021,공덕동,공덕3삼성래미안,5,11,59.97,19,37.5482866,126.9521392
"240,000",2009,2021,공덕동,롯데캐슬프레지던트,5,11,191.872,32,37.5445936,126.9507149
"123,000",2005,2021,공덕동,래미안공덕4차,5,11,59.9,4,37.5501465,126.9512018
"138,000",2000,2021,신공덕동,신공덕래미안2차,5,5,84.73,7,37.5464743,126.9581687
"177,500",2009,2021,신공덕동,브라운스톤공덕,5,8,114.74,12,37.5414541,126.955528
"150,000",2016,2021,용강동,e편한세상마포리버파크,5,11,59.98,19,37.5411511,126.943664
"65,000",2010,2020,충정로3가,충림예하임,1,3,84.6,4,37.5618617,126.9616111
"88,000",2003,2020,충정로3가,동호,1,13,74.56,5,37.5618617,126.9616111
"42,000",1969,2020,충정로3가,미동,1,18,94.81,8,37.5631739,126.9639988
"91,500",2008,2020,합동,에스케이뷰,1,2,84.909,3,37.5620074,126.9659153
"91,000",2008,2020,합동,에스케이뷰,1,10,84.909,5,37.5620074,126.9659153
"63,000",2002,2020,냉천동,동부센트레빌,1,3,59.86,8,37.56609,126.9624432
"113,000",2011,2020,냉천동,돈의문센트레빌,1,7,84.99,5,37.56609,126.9624432
"113,000",2011,2020,냉천동,돈의문센트레빌,1,15,84.99,13,37.56609,126.9624432
"66,700",2006,2020,천연동,천연뜨란채,1,3,57.78,13,37.5679888,126.958443
"73,000",2006,2020,천연동,천연뜨란채,1,4,75.8,16,37.5679888,126.958443
"72,700",1992,2020,충정로2가,현대,2,12,84.32,10,37.563646,126.9631933
"37,300",2004,2020,충정로3가,충정리시온,2,3,38.7,6,37.5602081,126.9647483
"96,000",2005,2020,충정로3가,충정솔레디움(101동),2,8,83.09,6,37.5618406,126.9610824
"15,000",1969,2020,충정로3가,미동,2,19,59.27,4,37.5631739,126.9639988
"59,000",1969,2020,충정로3가,충정,2,21,69.75,2,37.5627988,126.9647478
"59,500",1987,2020,충정로3가,피어리스,2,27,84.24,11,37.5628128,126.9648876
"91,500",2008,2020,합동,에스케이뷰,2,7,84.98,5,37.5620074,126.9659153
"97,000",2008,2020,합동,에스케이뷰,2,15,84.98,15,37.5620074,126.9659153
"130,000",2011,2020,냉천동,돈의문센트레빌,2,3,114.98,7,37.56609,126.9624432
"111,000",2011,2020,냉천동,돈의문센트레빌,2,15,84.99,11,37.56609,126.9624432
"78,000",2008,2020,충정로3가,우리유앤미,3,14,84.73,18,37.5619629,126.9619328
"99,800",2008,2020,합동,에스케이뷰,3,7,84.909,9,37.5620074,126.9659153
"57,700",2002,2020,냉천동,동부센트레빌,3,7,59.86,1,37.56609,126.9624432
"123,000",2011,2020,냉천동,돈의문센트레빌,3,14,84.99,10,37.56609,126.9624432
"65,800",2006,2020,천연동,천연뜨란채,3,13,56.08,10,37.5679888,126.958443
"44,800",2006,2020,천연동,천연뜨란채,3,14,30.17,9,37.5679888,126.958443
"60,000",1995,2020,영천동,독립문삼호,3,11,75.66,1,37.5702007,126.9586658
"77,000",1995,2020,영천동,독립문삼호,3,26,75.66,1,37.5702007,126.9586658
"77,500",1995,2020,영천동,독립문삼호,3,30,75.66,14,37.5702007,126.9586658
"102,500",1995,2020,영천동,독립문삼호,3,30,114.63,9,37.5702007,126.9586658
"29,500",1969,2020,충정로3가,미동,4,11,52.298,6,37.5631739,126.9639988
"80,000",2008,2020,충정로3가,우리유앤미,4,24,84.73,15,37.5619629,126.9619328
"80,000",2008,2020,충정로3가,우리유앤미,4,24,84.73,18,37.5619629,126.9619328
"122,000",2011,2020,냉천동,돈의문센트레빌,4,6,84.99,4,37.56609,126.9624432
"88,500",2011,2020,냉천동,돈의문센트레빌,4,28,59.98,7,37.56609,126.9624432
"67,000",2006,2020,천연동,천연뜨란채,4,25,56.02,16,37.5679888,126.958443
"106,000",1998,2020,현저동,독립문극동(200-0),4,8,114.51,13,37.5718671,126.9566937
"130,000",1999,2020,북아현동,경남(2차),4,17,172.9,8,37.5611462,126.9569717
"130,500",2018,2020,북아현동,이편한세상신촌(4단지),4,18,59.9,18,37.5584231,126.9546193
"40,000",2001,2020,홍제동,중앙하이츠,4,4,59.23,10,37.5866983,126.9366119
"77,600",2006,2020,충정로3가,행복한,5,5,43.5,6,37.5598507,126.964065
"72,000",2010,2020,충정로3가,충림예하임,5,22,84.6,5,37.5618617,126.9616111
"89,000",2011,2020,냉천동,돈의문센트레빌,5,9,59.98,6,37.56609,126.9624432
"110,000",2011,2020,냉천동,돈의문센트레빌,5,11,84.99,2,37.56609,126.9624432
"89,500",2002,2020,냉천동,동부센트레빌,5,17,114.92,9,37.56609,126.9624432
"125,000",2011,2020,냉천동,돈의문센트레빌,5,28,114.98,10,37.56609,126.9624432
"79,000",1995,2020,영천동,독립문삼호,5,9,75.66,4,37.5702007,126.9586658
"81,000",1995,2020,영천동,독립문삼호,5,11,75.66,5,37.5702007,126.9586658
"92,000",1995,2020,영천동,독립문삼호,5,20,108.63,6,37.5702007,126.9586658
"103,500",1995,2020,영천동,독립문삼호,5,23,114.63,9,37.5702007,126.9586658
"30,500",1969,2020,충정로3가,미동,6,4,55.57,4,37.5631739,126.9639988
"68,500",2010,2020,충정로3가,충림예하임,6,4,84.6,2,37.5618617,126.9616111
"83,000",2008,2020,충정로3가,우리유앤미,6,12,84.73,19,37.5619629,126.9619328
"83,000",2008,2020,충정로3가,우리유앤미,6,20,84.73,13,37.5619629,126.9619328
"33,500",2004,2020,충정로3가,충정리시온,6,24,33.32,6,37.5602081,126.9647483
"52,000",2004,2020,충정로3가,충정리시온,6,25,44.88,20,37.5602081,126.9647483
"72,000",2010,2020,충정로3가,충림예하임,6,25,84.6,5,37.5618617,126.9616111
"105,400",2005,2020,충정로3가,충정솔레디움(102동),6,26,83.09,6,37.5618406,126.9610824
"102,500",2008,2020,합동,에스케이뷰,6,25,84.909,8,37.5620074,126.9659153
"100,000",2008,2020,합동,에스케이뷰,6,25,84.909,12,37.5620074,126.9659153
"95,700",2003,2020,충정로3가,동호,7,4,79.52,3,37.5618617,126.9616111
"84,500",2008,2020,충정로3가,우리유앤미,7,13,84.73,16,37.5619629,126.9619328
"51,000",2004,2020,충정로3가,충정리시온,7,22,44.88,9,37.5602081,126.9647483
"73,900",2010,2020,충정로3가,충림예하임,7,24,84.6,4,37.5618617,126.9616111
"104,000",2008,2020,합동,에스케이뷰,7,4,84.98,6,37.5620074,126.9659153
"104,000",2008,2020,합동,에스케이뷰,7,25,84.909,5,37.5620074,126.9659153
"106,000",2008,2020,합동,에스케이뷰,7,27,84.98,15,37.5620074,126.9659153
"83,500",2002,2020,냉천동,동부센트레빌,7,1,84.93,10,37.56609,126.9624432
"66,200",2002,2020,냉천동,동부센트레빌,7,2,59.86,10,37.56609,126.9624432
"96,000",2011,2020,냉천동,돈의문센트레빌,7,2,59.98,4,37.56609,126.9624432
"72,500",2004,2020,충정로2가,로얄훼미리A,8,10,80.37,4,37.5646792,126.9640448
"69,500",1987,2020,충정로3가,피어리스,8,1,84.24,14,37.5628128,126.9648876
"106,000",2008,2020,합동,에스케이뷰,8,1,84.909,8,37.5620074,126.9659153
"86,000",2008,2020,합동,에스케이뷰,8,5,59.956,13,37.5620074,126.9659153
"95,000",2011,2020,냉천동,돈의문센트레빌,8,1,59.98,9,37.56609,126.9624432
"104,700",2011,2020,냉천동,돈의문센트레빌,8,2,59.98,15,37.56609,126.9624432
"125,000",2011,2020,냉천동,돈의문센트레빌,8,6,84.99,9,37.56609,126.9624432
"85,000",2002,2020,냉천동,동부센트레빌,8,7,84.93,9,37.56609,126.9624432
"88,000",2011,2020,냉천동,돈의문센트레빌,8,7,59.98,3,37.56609,126.9624432
"148,000",2011,2020,냉천동,돈의문센트레빌,8,7,114.98,8,37.56609,126.9624432
"74,000",1992,2020,충정로2가,현대,9,28,83.63,1,37.563646,126.9631933
"40,800",2004,2020,충정로3가,충정리시온,9,3,38.7,10,37.5602081,126.9647483
"48,000",2004,2020,충정로3가,충정리시온,9,13,41.48,14,37.5602081,126.9647483
"35,000",1969,2020,충정로3가,미동,9,24,55.57,5,37.5631739,126.9639988
"101,000",2008,2020,합동,에스케이뷰,9,19,84.909,6,37.5620074,126.9659153
"94,000",2002,2020,냉천동,동부센트레빌,9,4,84.93,16,37.56609,126.9624432
"125,000",2011,2020,냉천동,돈의문센트레빌,9,9,84.99,6,37.56609,126.9624432
"61,000",2002,2020,냉천동,동부센트레빌,9,17,59.86,1,37.56609,126.9624432
"145,000",2011,2020,냉천동,돈의문센트레빌,9,26,114.98,10,37.56609,126.9624432
"72,000",2006,2020,천연동,천연뜨란채,9,5,55.85,2,37.5679888,126.958443
"107,000",2008,2020,합동,에스케이뷰,10,14,84.909,11,37.5620074,126.9659153
"113,000",2008,2020,합동,에스케이뷰,10,24,84.909,17,37.5620074,126.9659153
"100,000",2008,2020,합동,에스케이뷰,10,26,84.98,5,37.5620074,126.9659153
"109,500",2008,2020,합동,에스케이뷰,10,31,84.909,14,37.5620074,126.9659153
"90,000",2002,2020,냉천동,동부센트레빌,10,5,84.93,12,37.56609,126.9624432
"115,000",1995,2020,영천동,독립문삼호,10,11,108.63,14,37.5702007,126.9586658
"98,000",1995,2020,영천동,독립문삼호,10,18,84.78,13,37.5702007,126.9586658
"105,000",1998,2020,현저동,독립문극동(200-0),10,9,102.45,2,37.5718671,126.9566937
"61,000",2000,2020,현저동,독립문파크빌,10,9,59.4,6,37.5749222,126.9516385
"62,000",2000,2020,현저동,독립문파크빌,10,10,59.4,8,37.5749222,126.9516385
"96,700",2003,2020,충정로3가,동호,11,12,79.52,4,37.5618617,126.9616111
"54,000",2004,2020,충정로3가,충정리시온,11,13,45.75,17,37.5602081,126.9647483
"35,100",2004,2020,충정로3가,충정리시온,11,14,33.32,8,37.5602081,126.9647483
"45,800",2004,2020,충정로3가,충정리시온,11,23,41.48,8,37.5602081,126.9647483
"69,000",2010,2020,충정로3가,충림예하임,11,26,84.6,1,37.5618617,126.9616111
"71,000",2002,2020,냉천동,동부센트레빌,11,12,59.86,4,37.56609,126.9624432
"99,000",2011,2020,냉천동,돈의문센트레빌,11,13,59.98,9,37.56609,126.9624432
"105,800",2011,2020,냉천동,돈의문센트레빌,11,14,59.98,6,37.56609,126.9624432
"123,000",2011,2020,냉천동,돈의문센트레빌,11,20,84.99,3,37.56609,126.9624432
"52,000",2006,2020,천연동,천연뜨란채,11,12,30.17,12,37.5679888,126.958443
"106,000",2008,2020,합동,에스케이뷰,12,10,84.98,9,37.5620074,126.9659153
"75,000",2002,2020,냉천동,동부센트레빌,12,3,59.86,11,37.56609,126.9624432
"120,000",2011,2020,냉천동,돈의문센트레빌,12,9,84.99,3,37.56609,126.9624432
"74,000",2002,2020,냉천동,동부센트레빌,12,12,59.86,12,37.56609,126.9624432
"143,500",2011,2020,냉천동,돈의문센트레빌,12,18,114.98,7,37.56609,126.9624432
"100,000",2011,2020,냉천동,돈의문센트레빌,12,19,59.98,4,37.56609,126.9624432
"103,000",2011,2020,냉천동,돈의문센트레빌,12,19,59.98,7,37.56609,126.9624432
